ID,Name,Category,"Energy, kilocalories (kcal)","Fat, total (g)","Fatty acids, saturated (g)","Fatty acids, monounsaturated (g)","Fatty acids, polyunsaturated (g)",Linoleic acid (g),Alpha-linolenic acid (g),Eicosapentaenoic acid EPA (g),Docosahexaenoic acid (DHA) (g),Cholesterol (mg),"Carbohydrates, available (g)",Sugars (g),Starch (g),Dietary fibres (g),Protein (g),Salt (NaCl) (g),Alcohol (g),Water (g),"Vitamin A activity, RE (µg)","Vitamin A activity, RAE (µg)",Retinol (µg),Beta- carotene activity (µg),Beta-carotene (µg),Vitamin B1 (thiamine) (mg),Vitamin B2 (riboflavin) (mg),Vitamin B6 (pyridoxine) (mg),Vitamin B12 (cobalamin) (µg),Niacin (mg),Folate (µg),Pantothenic acid (mg),Vitamin C (ascorbic acid) (mg),Vitamin D (calciferol) (µg),Vitamin E (α-tocopherol) (mg),Potassium (K) (mg),Sodium (Na) (mg),Chloride (Cl) (mg),Calcium (Ca) (mg),Magnesium (Mg) (mg),Phosphorus (P) (mg),Iron (Fe) (mg),Iodide (I) (µg),Zinc (Zn) (mg),Selenium (Se) (µg),Record has changed
14120,"Tofu ferm, plain (produced with calcium salt)",Plant based protein foods and alternaives to animal products/Plant based protein foods,148,8.5,1.4,1.9,4.8,4.26,0.55,,,0.0,2.9,0.6,,,14.7,0.0,0.0,74.9,1.0,0.0,0.0,5.0,,0.06,0.03,0.04,0.0,0.28,25.1,0.11,,0.0,0.55,170.0,2.0,75.0,220.0,49.0,180.0,2.0,6.0,1.2,2.2,
14119,"Tofu, ferm, plain (produced with nigari)",Plant based protein foods and alternaives to animal products/Plant based protein foods,148,8.5,1.4,1.9,4.8,4.26,0.55,,,0.0,2.9,0.6,,,14.7,0.1,0.0,75.2,1.0,0.0,0.0,5.0,,0.03,0.01,0.05,0.0,0.28,25.1,0.07,,0.0,0.55,140.0,51.0,75.0,72.0,130.0,210.0,2.0,6.0,1.4,1.2,
13437,"Tofu, firm, plain (average)",Plant based protein foods and alternaives to animal products/Plant based protein foods,148,8.5,1.4,1.9,4.8,4.26,0.55,,,0.0,2.9,0.6,,,14.7,0.1,0.0,75.1,1.0,0.0,0.0,5.0,,0.06,0.03,0.04,0.0,0.28,25.1,0.11,,0.0,0.55,150.0,35.0,75.0,120.0,100.0,200.0,2.0,6.0,1.3,1.5,
14167,"Tofu, firm, plain (average), roasted (without addition of fat and salt)",Plant based protein foods and alternaives to animal products/Plant based protein foods,168,8.9,1.4,2.0,5.1,4.48,0.58,0.011,0.011,0.0,3.6,0.7,0.4,0.6,18.0,0.1,0.0,70.4,1.0,1.0,0.0,6.0,5.0,0.05,0.03,0.04,0.0,0.29,23.8,0.11,0.5,0.0,0.59,150.0,37.0,95.0,140.0,110.0,210.0,2.4,7.6,1.6,1.9,
13438,"Tofu, silken (soft), plain",Plant based protein foods and alternaives to animal products/Plant based protein foods,53,2.9,0.5,0.7,1.6,1.44,0.18,,,0.0,1.5,1.1,,0.6,5.0,0.0,0.0,87.6,1.0,0.0,0.0,5.0,,0.08,0.02,0.04,0.0,0.4,24.2,0.17,,0.0,0.2,170.0,17.0,110.0,49.0,58.0,98.0,1.0,0.7,0.6,1.1,
14090,"Tofu, smoked (average)",Plant based protein foods and alternaives to animal products/Plant based protein foods,164,9.5,1.5,2.0,5.6,4.86,0.68,,0.03,0.0,2.9,0.9,,,16.4,1.0,0.0,71.5,1.0,0.0,0.0,5.0,,0.08,0.05,0.05,0.02,0.41,16.4,0.14,,,0.66,190.0,390.0,570.0,130.0,110.0,230.0,2.3,,1.5,1.4,
14168,"Tofu, smoked (average), roasted (without addition of fat and salt)",Plant based protein foods and alternaives to animal products/Plant based protein foods,163,8.8,1.4,1.8,5.2,4.48,0.63,0.009,0.028,0.0,3.2,0.9,0.4,0.6,17.5,0.9,0.0,71.6,1.0,0.0,0.0,6.0,5.0,0.06,0.05,0.03,0.02,0.37,13.9,0.13,0.5,0.2,0.62,170.0,370.0,630.0,140.0,100.0,220.0,2.5,,1.6,1.5,
14122,"Tofu, smoked (produced with calcium salt)",Plant based protein foods and alternaives to animal products/Plant based protein foods,164,9.5,1.5,2.0,5.6,4.86,0.68,,0.03,0.0,2.9,0.9,,,16.4,1.4,0.0,70.2,1.0,0.0,0.0,5.0,,0.08,0.05,0.05,0.02,0.41,16.4,0.14,,,0.66,210.0,550.0,570.0,230.0,65.0,230.0,2.5,,1.6,2.2,
14121,"Tofu, smoked (produced with nigari)",Plant based protein foods and alternaives to animal products/Plant based protein foods,164,9.5,1.5,2.0,5.6,4.86,0.68,,0.03,0.0,2.9,0.9,,,16.4,0.7,0.0,72.4,1.0,0.0,0.0,5.0,,0.08,0.05,0.05,0.02,0.41,16.4,0.14,,,0.66,170.0,280.0,570.0,66.0,130.0,230.0,2.2,,1.4,0.8,
13463,"Tomato, dried",Vegetables/Dried vegetables,282,3.0,0.4,0.5,1.1,1.1,0.01,0.0,0.0,0.0,43.5,37.6,,12.3,14.1,5.3,0.0,14.6,87.0,44.0,0.0,524.0,524.0,0.2,0.49,0.33,0.0,9.05,68.0,1.21,39.2,0.0,0.01,3430.0,2120.0,3190.0,110.0,190.0,360.0,9.1,,2.0,5.5,
13490,"Tomato, dried, in oil, drained",Vegetables/Dried vegetables,187,11.7,1.3,5.9,3.5,3.53,0.01,0.0,0.0,0.0,13.4,6.5,,5.6,4.3,2.6,0.0,60.4,31.0,16.0,0.0,187.0,187.0,0.19,0.38,0.32,0.0,3.63,23.0,0.48,11.5,0.0,4.86,1570.0,1020.0,,47.0,81.0,140.0,2.7,,0.8,,
564,Tomato juice,Non-alcoholic beverages/Fruit and vegetable juices;Vegetables/Vegetable juices,15,0.1,0.1,0.0,0.0,0.02,0.0,0.0,0.0,0.0,2.7,1.9,0.1,0.1,0.7,0.5,0.0,94.3,60.0,30.0,0.0,361.0,361.0,0.03,0.02,0.05,0.0,0.37,14.6,0.2,9.0,0.0,0.75,200.0,200.0,370.0,13.0,12.0,24.0,0.4,1.8,0.1,0.3,
636,Tomato paste,Vegetables/Cooked vegetables (incl. cans),77,0.2,0.0,0.0,0.1,0.07,0.0,0.0,0.0,0.0,12.9,12.4,0.4,2.8,4.5,0.6,0.0,76.7,76.0,38.0,0.0,456.0,456.0,0.22,0.12,0.44,0.0,3.5,54.0,1.0,38.0,0.0,5.37,1150.0,240.0,490.0,48.0,48.0,94.0,1.6,4.0,0.7,,
637,"Tomato, peeled (pelati), canned",Vegetables/Cooked vegetables (incl. cans),22,0.1,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,3.8,3.8,0.0,0.8,1.1,0.0,0.0,92.9,50.0,25.0,0.0,300.0,300.0,0.13,0.04,0.12,0.0,1.0,11.0,0.11,11.0,0.0,1.33,210.0,5.0,74.0,11.0,10.0,17.0,0.6,3.0,0.1,,
1618,"Tomato quiche, baked (with cake dough)","Prepared dishes/Cakes, pies and gratins",175,11.2,6.2,2.7,0.8,0.41,0.09,0.008,0.002,67.0,13.6,2.8,10.5,1.2,4.3,0.4,0.0,74.0,155.0,129.0,103.0,315.0,315.0,0.06,0.08,0.08,0.18,0.41,13.5,0.35,11.1,0.5,0.67,210.0,160.0,260.0,37.0,13.0,72.0,0.7,6.6,0.4,,
1617,"Tomato quiche, baked (with puff pastry)","Prepared dishes/Cakes, pies and gratins",171,12.2,6.8,3.0,0.8,0.4,0.1,0.009,0.002,70.0,11.0,2.8,8.0,1.1,3.9,0.4,0.0,71.9,165.0,139.0,112.0,320.0,320.0,0.06,0.08,0.08,0.18,0.4,13.2,0.34,11.1,0.5,0.68,200.0,160.0,260.0,36.0,12.0,68.0,0.6,6.6,0.4,,
348,"Tomato, raw",Vegetables/Fresh vegetables,21,0.3,0.1,0.0,0.1,0.09,0.01,0.0,0.0,0.0,3.3,3.2,0.0,1.2,0.9,0.0,0.0,94.1,78.0,39.0,0.0,469.0,469.0,0.05,0.02,0.09,0.0,0.65,18.1,0.06,25.5,0.0,0.42,240.0,2.4,30.0,8.3,8.2,22.0,0.1,0.6,0.1,0.1,
667,Tomato sauce,Various/Sauces,69,2.1,0.5,0.9,0.6,,,,,0.0,9.7,4.1,5.5,1.9,1.8,1.4,0.0,82.5,121.0,62.0,3.0,709.0,709.0,0.06,0.05,0.0,0.0,1.0,12.0,0.3,11.0,0.1,0.5,360.0,540.0,,23.0,17.0,33.0,1.4,1.6,0.4,,
670,Tomato soup,Prepared dishes/Stews and soups,39,1.0,0.4,0.3,0.3,0.15,0.02,0.0,0.0,3.0,6.3,3.0,1.8,0.9,0.7,0.6,0.0,90.3,301.0,161.0,,1680.0,1680.0,0.01,0.06,0.2,,0.58,23.8,0.2,6.4,0.0,0.69,130.0,260.0,420.0,11.0,5.9,15.0,0.1,3.0,0.1,,
1027,"Tomato, stewed (without addition of fat and salt)",Vegetables/Cooked vegetables (incl. cans),26,0.3,0.1,0.0,0.1,0.11,0.01,0.0,0.0,0.0,4.0,3.9,0.0,1.5,1.1,0.0,0.0,93.1,93.0,46.0,0.0,556.0,556.0,0.05,0.02,0.1,0.0,0.68,14.3,0.06,24.5,0.0,0.55,250.0,2.7,38.0,11.0,9.0,27.0,0.2,0.7,0.1,0.1,
615,Tomme cheese,Milk and dairy products/Soft cheese,284,22.5,13.5,5.3,1.0,0.27,0.17,0.017,0.002,68.0,0.0,0.0,0.0,0.0,20.3,1.8,0.0,55.0,191.0,183.0,175.0,100.0,100.0,0.01,0.4,0.18,1.8,0.12,24.0,0.36,,0.2,0.59,76.0,720.0,980.0,290.0,18.0,230.0,0.1,,1.9,,
10378,"Tongue (average of veal and beef), raw",Meat and offal/Veal;Meat and offal/Beef,191,12.6,4.9,5.8,0.8,0.41,0.1,0.008,0.001,104.0,2.8,0.0,0.0,0.0,16.6,0.2,0.0,68.0,15.0,13.0,11.0,22.0,22.0,0.14,0.29,0.13,4.5,4.15,6.0,2.0,2.9,0.0,0.18,230.0,83.0,14.0,9.5,18.0,180.0,2.9,2.3,2.8,7.0,
932,"Tortilla chips, corn-based",Savoury snacks/Chips/Crisps,509,27.2,6.6,11.4,8.1,,,,,0.0,56.0,2.4,53.6,4.4,7.8,2.4,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.17,0.0,1.8,18.0,0.3,0.0,0.0,5.9,190.0,970.0,,67.0,43.0,130.0,1.9,,,,
289,"Trout, raw",Fish/Fresh water fish,127,6.2,1.3,2.2,2.5,0.73,0.28,0.29,0.66,,0.0,0.0,0.0,0.0,17.7,0.1,0.0,75.3,12.0,12.0,12.0,0.0,0.0,0.08,0.06,0.54,5.0,5.54,,,,5.9,1.94,470.0,40.0,,14.0,30.0,220.0,2.0,14.0,0.4,9.8,
13976,"Trout, smoked",Fish/Fresh water fish,177,9.3,1.7,3.0,2.4,0.54,0.19,0.38,0.61,48.0,0.0,0.0,0.0,0.0,23.4,3.2,0.0,61.7,51.0,51.0,51.0,0.0,0.0,0.21,0.08,0.67,3.2,7.1,26.0,2.05,0.0,5.2,1.67,410.0,1270.0,2460.0,2.7,31.0,230.0,0.4,40.0,0.4,23.0,
13349,"Trout, whole, boiled (without addition of fat and salt)",Fish/Fresh water fish,115,5.4,1.1,1.9,2.1,0.64,0.25,0.254,0.578,,0.0,0.0,0.0,0.0,16.6,0.1,0.0,78.0,11.0,11.0,11.0,0.0,0.0,0.08,0.05,0.47,5.0,4.85,,,,5.2,1.7,440.0,43.0,,18.0,32.0,230.0,2.0,15.0,0.6,11.0,
418,"Tuna in oil, drained",Fish/Sea fish,199,9.6,1.4,3.8,3.9,3.4,0.02,0.08,0.385,41.0,0.9,0.0,0.0,0.0,27.3,0.8,0.0,60.7,13.0,13.0,13.0,0.0,0.0,0.03,0.04,0.39,2.75,13.25,7.5,0.16,0.0,0.8,4.7,280.0,320.0,440.0,6.5,34.0,190.0,0.6,13.0,0.5,51.0,
417,"Tuna in water, drained",Fish/Sea fish,109,1.0,0.3,0.2,0.4,0.01,,0.04,0.25,47.0,0.0,0.0,0.0,0.0,24.9,0.7,0.0,74.3,26.0,26.0,26.0,0.0,0.0,,0.11,0.31,3.4,10.3,3.0,0.19,,1.1,0.6,230.0,290.0,490.0,10.0,27.0,170.0,1.5,12.0,0.9,69.0,
1613,Tuna salad on oil-vinagre-dressing (made from tuna in water),Prepared dishes/Salads,108,4.8,0.7,3.1,0.6,0.42,0.03,0.012,0.076,14.0,6.8,3.1,3.6,1.1,8.8,0.7,0.0,78.5,25.0,17.0,8.0,104.0,104.0,0.02,0.06,0.14,1.03,3.68,16.1,0.23,4.1,0.3,1.48,180.0,290.0,370.0,8.4,18.0,81.0,0.8,4.1,0.5,,
713,"Turkey, breast (schnitzel, ground), raw",Meat and offal/Poultry,109,1.5,0.3,0.3,0.3,0.2,0.01,0.0,0.002,37.0,0.0,0.0,0.0,0.0,24.0,0.2,0.0,73.5,3.0,3.0,3.0,0.0,0.0,0.12,0.1,0.4,0.57,9.86,8.0,0.8,0.0,,,330.0,63.0,,7.9,32.0,210.0,0.7,1.5,1.8,8.9,
13275,"Turkey, brest, schnitzel, ground, pan fried (without addition of fat and salt)",Meat and offal/Poultry,141,1.5,0.3,0.3,0.3,0.27,0.01,0.0,0.003,50.0,0.0,0.0,0.0,0.0,31.8,0.2,0.0,66.7,3.0,3.0,3.0,0.0,0.0,0.11,0.13,0.3,0.5,10.66,5.4,0.86,0.0,0.0,0.0,400.0,72.0,0.0,11.0,35.0,240.0,0.9,2.0,2.4,12.0,
887,Tyrolese cake,Sweets/Cakes and tarts,514,34.6,13.7,15.4,2.6,1.65,0.17,0.016,0.005,123.0,40.1,26.7,11.9,3.3,8.9,0.1,0.0,13.9,167.0,162.0,156.0,67.0,67.0,0.15,0.09,0.15,0.29,0.4,25.1,0.82,0.4,0.9,3.85,310.0,57.0,91.0,54.0,54.0,150.0,2.1,11.0,1.3,6.6,
14003,Tzatziki,Various/Sauces,138,10.9,0.8,6.6,2.9,1.95,0.93,,,9.0,3.8,2.7,0.0,,6.1,0.9,0.0,77.8,22.0,16.0,,70.0,70.0,0.05,0.19,0.05,0.59,1.54,14.8,0.24,0.5,0.0,2.45,150.0,350.0,570.0,88.0,8.8,100.0,0.1,3.1,0.3,,
536,Vacherin Fribourgeois,Milk and dairy products/Hard cheese,370,30.4,18.2,7.1,1.4,0.37,0.23,0.023,0.003,91.0,0.0,0.0,0.0,0.0,23.5,1.5,0.0,42.3,525.0,513.0,500.0,150.0,150.0,0.01,0.33,0.09,1.62,0.14,33.2,0.42,,0.4,0.81,88.0,600.0,760.0,640.0,25.0,460.0,0.1,27.0,2.7,,
534,Vacherin Mont d'or,Milk and dairy products/Soft cheese,279,23.2,13.9,5.4,1.1,0.28,0.18,0.017,0.002,70.0,0.0,0.0,0.0,0.0,17.2,1.7,0.0,56.8,502.0,491.0,480.0,130.0,130.0,0.01,0.26,0.26,2.06,0.2,51.5,0.4,,0.5,0.64,78.0,690.0,1010.0,430.0,20.0,300.0,0.1,20.0,1.9,,
13413,"Vanille cream, home-made, cooked",Sweets/Creams and puddings,109,4.6,2.3,1.3,0.4,0.24,0.03,0.004,0.002,62.0,12.7,11.6,1.1,0.0,4.3,0.1,0.0,78.3,54.0,53.0,51.0,14.0,14.0,0.03,0.19,0.03,0.39,0.08,10.9,0.5,0.5,0.4,0.27,140.0,52.0,100.0,100.0,9.8,99.0,0.3,13.0,0.5,4.1,
1106,"Veal (average excluding offal, chop), raw",Meat and offal/Veal,127,4.8,1.9,2.1,0.5,0.26,0.04,0.013,0.003,71.0,0.0,0.0,0.0,0.0,21.1,0.2,0.0,74.1,6.0,5.0,5.0,5.0,5.0,0.08,0.23,0.45,1.47,6.39,10.1,1.4,0.0,2.5,0.35,340.0,66.0,68.0,9.7,22.0,200.0,1.1,1.3,2.6,,
1071,"Veal, breast, cooked (without addition of fat and salt)",Meat and offal/Veal,234,15.5,6.6,7.3,1.2,0.58,0.12,0.023,0.004,104.0,0.0,0.0,,0.0,23.5,0.1,0.0,60.9,6.0,6.0,5.0,5.0,5.0,0.05,0.22,0.18,1.37,3.5,6.5,1.29,0.0,5.4,0.31,220.0,41.0,96.0,6.1,15.0,160.0,0.9,2.7,3.7,10.0,
1,"Veal, breast, raw",Meat and offal/Veal,204,14.5,6.2,6.8,1.1,0.54,0.11,0.021,0.004,73.0,0.0,0.0,,0.0,18.3,0.2,0.0,63.9,6.0,5.0,,5.0,,0.08,0.19,0.32,1.6,4.9,7.0,1.5,0.0,5.0,0.29,310.0,64.0,67.0,5.3,18.0,170.0,0.6,1.9,2.6,7.2,
13325,"Veal, chopped, pan fried  (without addition of fat and salt)",Meat and offal/Veal,123,1.1,0.4,0.4,0.3,0.14,0.02,0.02,0.006,89.0,0.0,0.0,,0.0,28.2,0.1,0.0,70.6,4.0,4.0,4.0,4.0,4.0,0.05,0.22,0.28,1.51,8.0,8.0,1.62,0.0,3.7,0.37,290.0,59.0,92.0,5.8,25.0,230.0,0.8,2.6,4.5,9.3,
13,"Veal, chopped, raw",Meat and offal/Veal,98,1.1,0.4,0.4,0.3,0.14,0.02,0.02,0.006,66.0,0.0,0.0,,0.0,22.0,0.1,0.0,75.2,6.0,5.0,,5.0,,0.08,0.19,0.46,1.6,7.4,7.0,1.5,0.0,5.0,0.5,360.0,51.0,68.0,4.8,22.0,200.0,0.6,1.9,3.3,6.9,
1676,"Veal chopped with curry sauce, homemade",Meat and offal/Veal,111,5.0,1.6,2.4,0.6,0.3,0.1,0.011,0.003,46.0,3.3,1.5,1.7,0.4,13.1,0.5,0.0,78.2,34.0,28.0,23.0,69.0,69.0,0.03,0.11,0.14,0.6,2.85,4.6,0.68,0.6,2.3,0.76,170.0,220.0,350.0,15.0,15.0,110.0,1.1,1.8,2.1,,
2,"Veal, chop, raw",Meat and offal/Veal,161,8.7,3.6,3.7,0.8,0.34,0.07,0.021,0.004,62.0,0.0,0.0,,0.0,20.7,0.1,0.0,69.8,6.0,5.0,,5.0,,0.08,0.19,0.62,1.6,3.4,7.0,1.5,0.0,5.0,0.79,340.0,51.0,67.0,5.3,19.0,180.0,0.6,0.1,2.9,7.2,
14,"Veal, eye of round, raw",Meat and offal/Veal,104,1.8,0.7,0.8,0.3,0.21,0.02,0.017,0.004,63.0,0.0,0.0,,0.0,21.9,0.1,0.0,74.6,6.0,5.0,,5.0,,0.08,0.19,0.46,1.6,7.4,7.0,1.5,0.0,5.0,0.5,370.0,43.0,67.0,4.0,20.0,210.0,0.5,1.8,2.1,6.9,
660,"Veal, filet, raw",Meat and offal/Veal,119,3.8,1.3,1.3,0.4,0.18,0.03,0.011,0.002,78.0,0.0,0.0,0.0,0.0,21.2,0.2,0.0,73.7,6.0,5.0,,5.0,,0.07,0.26,0.56,1.2,9.08,14.0,1.39,0.0,,0.3,320.0,91.0,69.0,17.0,25.0,210.0,1.4,0.1,2.5,,
3,"Veal, filet, steak, raw",Meat and offal/Veal,113,2.4,1.0,1.1,0.3,0.2,0.03,0.017,0.004,65.0,0.0,0.0,,0.0,22.8,0.1,0.0,73.4,6.0,5.0,,5.0,,0.08,0.19,0.51,1.6,3.4,7.0,1.5,0.0,5.0,0.5,360.0,44.0,67.0,4.7,21.0,200.0,0.5,3.5,2.3,7.2,
673,"Veal, kidney, raw",Meat and offal/Veal,95,3.1,1.0,0.7,0.6,0.3,0.04,0.05,0.02,364.0,1.0,,0.0,0.0,15.8,0.4,0.0,77.0,210.0,210.0,210.0,0.0,0.0,0.37,2.5,0.5,28.2,6.47,80.0,4.0,12.7,0.5,0.2,270.0,180.0,250.0,11.0,16.0,240.0,12.0,4.2,1.8,,
13377,"Veal, knuckle, braised (whitout addition of fat and salt)",Meat and offal/Veal,158,4.3,1.3,1.8,0.4,0.31,0.01,0.004,0.001,109.0,0.0,0.0,0.0,0.0,29.7,0.1,0.0,66.0,7.0,6.0,6.0,6.0,6.0,0.06,0.35,0.32,0.94,5.53,14.2,1.16,0.0,0.0,0.35,280.0,44.0,100.0,6.6,26.0,270.0,3.5,0.2,3.5,9.8,
661,"Veal, knuckle, raw",Meat and offal/Veal,116,3.7,1.1,1.6,0.4,0.26,0.01,0.003,0.001,70.0,0.0,0.0,0.0,0.0,20.7,0.2,0.0,73.8,6.0,5.0,,5.0,,0.08,0.27,0.45,1.0,5.9,14.0,1.06,0.0,,0.3,360.0,62.0,66.0,5.0,26.0,220.0,2.3,0.1,2.3,6.3,
10,"Veal, liver, raw",Meat and offal/Veal,127,3.4,1.3,0.7,1.2,0.63,0.05,0.02,0.06,350.0,4.6,0.0,,0.0,19.6,0.2,0.0,70.3,11457.0,11443.0,11430.0,160.0,,0.24,2.54,0.9,60.0,14.44,240.0,7.9,23.0,0.3,0.37,300.0,68.0,90.0,9.0,19.0,330.0,7.4,4.3,4.0,40.0,
11,"Veal, minced, raw",Meat and offal/Veal,105,2.6,1.1,1.1,0.3,0.21,0.02,0.016,0.006,72.0,0.0,0.0,,0.0,20.5,0.1,0.0,75.3,6.0,5.0,,5.0,,0.08,0.19,0.51,1.6,6.18,7.0,1.5,0.0,5.0,0.5,330.0,57.0,68.0,4.9,20.0,190.0,0.8,1.9,3.3,,
1667,"Veal piccata, prepared",Prepared dishes/Other savoury dishes,217,11.6,3.0,5.8,1.4,0.97,0.22,0.01,0.004,155.0,5.5,0.1,5.3,0.3,22.5,0.9,0.0,60.1,63.0,59.0,55.0,49.0,49.0,0.06,0.28,0.19,1.1,4.56,23.3,1.26,0.0,0.8,0.81,230.0,340.0,500.0,100.0,25.0,260.0,2.3,14.0,2.5,,
15,"Veal, ragout, raw",Meat and offal/Veal,102,2.4,1.0,1.1,0.3,0.21,0.02,0.014,0.005,72.0,0.0,0.0,,0.0,20.0,0.1,0.0,74.1,6.0,5.0,,5.0,,0.08,0.19,0.51,1.6,6.19,7.0,1.5,0.0,5.0,0.29,330.0,57.0,68.0,4.7,19.0,190.0,0.6,0.8,3.7,,
1669,"Veal ragout with gravy, prepared",Prepared dishes/Other savoury dishes,85,3.2,0.6,2.1,0.4,0.29,0.08,0.006,0.002,40.0,2.9,1.2,1.5,0.6,10.7,0.7,0.0,82.6,120.0,61.0,2.0,708.0,708.0,0.03,0.09,0.14,0.53,2.12,8.6,0.63,0.7,2.1,0.6,130.0,300.0,460.0,8.9,8.8,91.0,0.4,1.0,2.1,,
662,"Veal, round, schnitzel, raw",Meat and offal/Veal,103,1.6,0.5,0.5,0.2,0.12,0.02,0.007,0.002,65.0,0.0,0.0,0.0,0.0,22.2,0.2,0.0,75.3,6.0,5.0,,5.0,,0.08,0.28,0.47,1.1,7.4,14.0,1.09,0.0,,0.26,370.0,64.0,69.0,5.0,27.0,220.0,2.3,0.1,2.3,6.9,
1681,"Veal schnitzel, pan fried in rapeseed oil HOLL",Meat and offal/Veal,185,8.6,0.9,5.9,1.1,0.74,0.26,0.007,0.002,83.0,0.0,0.0,0.0,0.0,26.8,1.0,0.0,64.6,4.0,4.0,3.0,3.0,3.0,0.05,0.3,0.27,0.98,7.53,15.1,1.11,0.0,0.0,0.57,280.0,390.0,560.0,5.8,29.0,240.0,2.8,0.3,3.0,8.8,
13316,"Veal schnitzel, pan fried (without addition of fat and salt)",Meat and offal/Veal,128,1.6,0.5,0.5,0.2,0.12,0.02,0.007,0.002,88.0,0.0,0.0,0.0,0.0,28.4,0.2,0.0,70.0,4.0,4.0,4.0,4.0,4.0,0.05,0.32,0.29,1.04,8.0,16.1,1.18,0.0,0.0,0.19,300.0,74.0,93.0,6.1,31.0,260.0,3.0,0.1,3.2,9.3,
1073,"Veal, shoulder, roast in oven (without addition of fat and salt)",Meat and offal/Veal,161,5.2,1.7,2.1,0.5,0.38,0.02,0.003,0.001,121.0,0.0,0.0,0.0,0.0,28.6,0.3,0.0,66.2,6.0,5.0,5.0,5.0,5.0,0.08,0.38,0.31,1.9,7.38,14.8,1.71,0.0,0.0,0.22,330.0,120.0,100.0,30.0,30.0,270.0,2.0,0.1,5.9,10.0,
658,"Veal, shoulder, roast, raw",Meat and offal/Veal,122,4.6,1.6,1.9,0.5,0.34,0.01,0.003,0.001,81.0,0.0,0.0,0.0,0.0,20.2,0.2,0.0,73.7,6.0,5.0,,5.0,,0.09,0.29,0.39,1.7,6.18,11.7,1.43,0.0,,0.27,310.0,91.0,68.0,22.0,23.0,200.0,1.4,0.1,4.0,6.9,
13324,"Veal,steak, pan fried (without addition of fat and salt)",Meat and offal/Veal,144,3.9,1.3,1.3,0.4,0.18,0.03,0.011,0.002,106.0,0.0,0.0,0.0,0.0,27.3,0.3,0.0,68.9,4.0,4.0,4.0,4.0,4.0,0.04,0.3,0.34,1.14,9.82,16.1,1.5,0.0,0.0,0.22,260.0,100.0,93.0,21.0,29.0,240.0,1.8,0.1,3.4,,
672,"Veal, sweetbread, raw",Meat and offal/Veal,96,3.0,1.3,0.8,0.6,0.3,0.08,0.0,0.0,268.0,0.0,0.0,0.0,0.0,17.2,0.2,0.0,77.8,5.0,5.0,5.0,0.0,0.0,0.08,0.17,0.03,6.0,2.58,15.0,1.0,56.0,,0.2,430.0,83.0,120.0,4.0,16.0,560.0,1.9,4.0,1.9,6.0,
674,"Veal, tongue, raw",Meat and offal/Veal,186,12.2,5.0,5.6,0.6,0.46,0.11,0.0,0.0,100.0,1.9,,0.0,0.0,17.2,0.2,0.0,68.4,13.0,12.0,10.0,19.0,19.0,0.15,0.29,0.13,4.0,3.7,5.0,2.0,2.7,,0.1,210.0,86.0,15.0,9.0,17.0,190.0,2.8,2.3,2.6,2.0,
1580,"Vegetable au gratin, baked","Prepared dishes/Cakes, pies and gratins",58,3.9,2.3,0.9,0.3,0.08,0.12,0.003,0.0,9.0,2.4,2.1,0.2,1.6,2.6,0.3,0.0,89.3,33.0,32.0,30.0,21.0,21.0,0.04,0.08,0.07,0.07,0.6,22.3,0.28,24.7,0.1,0.26,250.0,110.0,160.0,80.0,13.0,65.0,0.2,2.9,0.4,,
1666,"Vegetable lasagne, prepared",Prepared dishes/Italian dishes,133,7.6,4.4,2.0,0.4,0.2,0.06,0.005,0.001,20.0,11.2,2.4,8.7,1.1,4.3,1.2,0.0,75.8,18.0,9.0,,108.0,108.0,0.02,0.09,0.05,0.12,0.35,5.5,0.16,7.2,0.1,0.45,130.0,470.0,760.0,120.0,14.0,96.0,0.3,5.5,0.5,,
14193,"Vegetables (average), boiled (without addition of salt and fat)",Vegetables/Cooked vegetables (incl. cans),28,0.3,0.1,0.0,0.1,0.06,0.03,0.0,0.0,0.0,4.0,3.2,0.3,2.0,1.2,0.0,0.0,92.5,197.0,98.0,,1180.0,1098.0,0.04,0.03,0.08,0.0,0.34,18.5,0.15,14.6,0.0,0.43,130.0,8.8,38.0,23.0,8.1,28.0,0.3,1.5,0.2,0.4,
1152,"Vegetables (average), raw",Vegetables/Fresh vegetables,29,0.3,0.1,0.0,0.1,0.07,0.03,0.0,0.0,0.0,4.3,3.4,0.4,2.0,1.3,0.0,0.0,92.1,193.0,96.0,,1157.0,1157.0,0.05,0.05,0.11,0.0,0.5,36.2,0.21,27.1,0.0,0.43,250.0,12.0,41.0,24.0,13.0,31.0,0.3,1.7,0.2,0.4,
514,"Vermouth, 15 vol%",Alcoholic beverages/Wine,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.0,0.0,0.1,0.1,12.1,74.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,42.0,20.0,,8.0,5.4,6.9,0.5,,,,
